1|1
2|9571777
3|16025359
4|11990763
5|1401212
6|8484449
7|109943
8|16332501
9|5709435
10|12532571
11|3795243
12|8886241
13|9707974
14|11731134
15|8680073
16|1880727
17|8270003
18|11066863
19|10507601
20|10721361
21|9031320
22|11375815
23|151478
24|2985335
25|5124566
26|10928781
27|342606
28|8731174
29|14153870
30|10149608
31|5570966
32|952697
33|10947930
34|13151100
35|9730913
36|15318926
37|13671854
38|5564205
39|12006203
40|8710525
41|4458023
42|4104651
43|1973225
44|15603254
45|3928998
46|3260365
47|11042773
48|7454451
49|3252571
50|14361993
51|13371312
52|2881774
53|9062397
54|7505633
55|7485314
56|8656252
57|8142928
58|8880683
59|4194942
60|10794178
61|13128366
62|15792881
63|2192912
64|2961491
65|6805230
66|13605765
67|10106676
68|14041656
69|1470744
70|1549623
71|8509713
72|13935681
73|2070479
74|7847510
75|4608418
76|8324413
77|945765
78|12873651
79|5624225
80|11603678
81|672976
82|14524009
83|4325376
84|2222884
85|3593395
86|5112944
87|6416137
88|15355576
89|5836551
90|15820497
91|10423993
92|4830985
93|3839455
94|14686854
95|13711553
96|15781307
97|7286651
98|7038276
99|372533
100|7746990
