1|7733
2|4780
3|11979
4|2028
5|1350
6|239
7|12116
8|5607
9|6529
10|12529
11|8364
12|6310
13|8016
14|6001
15|14091
16|14343
17|2557
18|6046
19|10698
20|352
21|4773
22|12586
23|8720
24|3658
25|12779
26|14050
27|13427
28|16012
29|10909
30|15576
31|8970
32|14209
33|2133
34|7698
35|9761
36|2459
37|9794
38|9481
39|5256
40|12974
41|4048
42|7969
43|15997
44|15304
45|16281
46|3311
47|4258
48|5356
49|11706
50|1419
51|11631
52|8739
53|442
54|8870
55|9337
56|14588
57|15003
58|7223
59|1286
60|12144
61|7018
62|458
63|10536
64|15521
65|444
66|1152
67|14779
68|83
69|6999
70|10539
71|4599
72|7288
73|16145
74|2727
75|6416
76|7530
77|8057
78|12219
79|2842
80|13750
81|6206
82|1097
83|10801
84|10019
85|8952
86|7151
87|2242
88|15616
89|5294
90|10550
91|4976
92|6060
93|10008
94|7128
95|13237
96|10948
97|7570
98|11308
99|1400
100|3887
101|11249
102|1954
103|3567
104|10990
105|11846
106|6703
107|16240
108|5092
109|394
110|6716
111|7066
112|6211
113|4064
114|4464
115|7179
116|10697
117|681
118|15903
119|4709
120|4924
121|9676
122|13298
123|138
124|15659
125|13064
126|14210
127|7437
128|278
129|10778
130|16141
131|3885
132|13390
133|6203
134|5315
135|16335
136|2367
137|4804
138|6014
139|5022
140|2944
141|7952
142|2201
143|5703
144|5968
145|8764
146|14496
147|666
148|9420
149|12906
150|587
151|14147
152|1395
153|8608
154|2465
155|14653
156|13213
157|10323
158|11828
159|3763
160|7799
161|16321
162|7168
163|5208
164|9126
165|3782
166|11294
167|1654
168|14700
169|2523
170|1928
171|15763
172|2146
173|854
174|7002
175|11749
176|10158
177|3676
178|13362
179|6016
180|15288
181|16061
182|8750
183|11523
184|15138
185|9763
186|16293
187|13461
188|1722
189|10601
190|925
191|15652
192|1145
193|13826
194|12996
195|3794
196|8174
197|11051
198|15044
199|4717
200|5263
201|13818
202|7015
203|11394
204|14575
205|8541
